episode,score,steps,avg1000,policy_loss,value_loss,entropy,timestamp
2211,1472,150,1213.052,0.0,0.0,0.0,1763886314
2212,2376,203,1214.848,0.0,0.0,0.0,1763886315
2213,300,55,1214.628,0.0,0.0,0.0,1763886315
2214,3288,272,1215.076,0.0,0.0,0.0,1763886316
2215,1604,168,1215.676,0.0,0.0,0.0,1763886316
2216,1316,137,1215.464,0.0,0.0,0.0,1763886316
2217,628,83,1214.764,0.0,0.0,0.0,1763886317
2218,1744,178,1214.74,0.0,0.0,0.0,1763886318
2219,940,102,1215.248,0.0,0.0,0.0,1763886318
2220,1716,173,1216.304,0.0,0.0,0.0,1763886319
2221,2564,225,1217.976,0.0,0.0,0.0,1763886320
2222,3132,268,1219.392,0.0,0.0,0.0,1763886320
2223,1304,136,1220.064,0.0,0.0,0.0,1763886321
2224,1272,132,1219.984,0.0,0.0,0.0,1763886321
2225,1360,142,1220.104,0.0,0.0,0.0,1763886322
2226,2332,196,1221.7,0.0,0.0,0.0,1763886322
2227,744,94,1221.424,0.0,0.0,0.0,1763886322
2228,516,69,1221.004,0.0,0.0,0.0,1763886323
2229,1208,123,1221.26,0.0,0.0,0.0,1763886323
2230,532,73,1218.724,0.0,0.0,0.0,1763886323
2231,1196,128,1219.408,0.0,0.0,0.0,1763886324
2232,1556,152,1220.528,0.0,0.0,0.0,1763886324
2233,1516,152,1220.76,0.0,0.0,0.0,1763886325
2234,1440,150,1221.064,0.0,0.0,0.0,1763886326
2235,2364,203,1221.684,0.0,0.0,0.0,1763886326
2236,1216,133,1221.78,0.0,0.0,0.0,1763886327
2237,384,63,1221.456,0.0,0.0,0.0,1763886327
2238,716,96,1219.82,0.0,0.0,0.0,1763886327
2239,880,112,1219.272,0.0,0.0,0.0,1763886328
2240,1008,122,1219.212,0.0,0.0,0.0,1763886328
2241,664,88,1218.508,0.0,0.0,0.0,1763886328
2242,1128,119,1218.372,0.0,0.0,0.0,1763886329
2243,2180,179,1219.992,0.0,0.0,0.0,1763886329
2244,1308,137,1220.264,0.0,0.0,0.0,1763886329
2245,676,88,1219.752,0.0,0.0,0.0,1763886330
2246,672,93,1218.412,0.0,0.0,0.0,1763886330
2247,636,83,1218.436,0.0,0.0,0.0,1763886330
2248,2180,186,1219.824,0.0,0.0,0.0,1763886331
2249,1120,133,1219.868,0.0,0.0,0.0,1763886332
2250,1424,145,1220.384,0.0,0.0,0.0,1763886333
2251,1108,116,1219.928,0.0,0.0,0.0,1763886333
2252,848,112,1220.028,0.0,0.0,0.0,1763886333
2253,844,102,1220.092,0.0,0.0,0.0,1763886334
2254,2656,229,1221.72,0.0,0.0,0.0,1763886334
2255,1284,138,1221.508,0.0,0.0,0.0,1763886335
2256,1528,152,1221.764,0.0,0.0,0.0,1763886335
2257,1816,172,1222.528,0.0,0.0,0.0,1763886336
2258,1312,134,1222.148,0.0,0.0,0.0,1763886336
2259,976,118,1219.9,0.0,0.0,0.0,1763886336
2260,940,119,1220.572,0.0,0.0,0.0,1763886337
2261,1456,153,1220.132,0.0,0.0,0.0,1763886337
2262,2684,231,1221.5,0.0,0.0,0.0,1763886338
2263,436,71,1221.248,0.0,0.0,0.0,1763886339
2264,696,92,1220.264,0.0,0.0,0.0,1763886339
2265,1236,132,1219.968,0.0,0.0,0.0,1763886340
2266,572,78,1219.232,0.0,0.0,0.0,1763886340
2267,756,99,1219.28,0.0,0.0,0.0,1763886340
2268,2400,200,1221.08,0.0,0.0,0.0,1763886341
2269,724,95,1220.472,0.0,0.0,0.0,1763886341
2270,1096,120,1219.428,0.0,0.0,0.0,1763886341
2271,1528,160,1219.372,0.0,0.0,0.0,1763886342
2272,1460,150,1219.684,0.0,0.0,0.0,1763886342
2273,1032,117,1218.58,0.0,0.0,0.0,1763886343
2274,964,112,1219.092,0.0,0.0,0.0,1763886343
2275,2336,197,1220.316,0.0,0.0,0.0,1763886344
2276,424,69,1219.424,0.0,0.0,0.0,1763886344
2277,760,95,1218.968,0.0,0.0,0.0,1763886344
2278,1432,147,1220.036,0.0,0.0,0.0,1763886345
2279,584,81,1219.464,0.0,0.0,0.0,1763886345
2280,496,81,1219.12,0.0,0.0,0.0,1763886345
2281,1176,127,1219.384,0.0,0.0,0.0,1763886346
2282,1056,124,1220.0,0.0,0.0,0.0,1763886347
2283,824,107,1220.028,0.0,0.0,0.0,1763886347
2284,652,86,1219.448,0.0,0.0,0.0,1763886347
2285,1560,162,1220.448,0.0,0.0,0.0,1763886348
2286,1444,150,1220.788,0.0,0.0,0.0,1763886348
2287,1704,157,1221.632,0.0,0.0,0.0,1763886349
2288,1676,168,1222.62,0.0,0.0,0.0,1763886349
2289,904,111,1220.9,0.0,0.0,0.0,1763886349
2290,2460,208,1222.676,0.0,0.0,0.0,1763886350
2291,1356,144,1223.38,0.0,0.0,0.0,1763886351
2292,1608,159,1224.528,0.0,0.0,0.0,1763886351
2293,1072,121,1224.112,0.0,0.0,0.0,1763886351
2294,2444,198,1225.404,0.0,0.0,0.0,1763886352
2295,1872,188,1225.028,0.0,0.0,0.0,1763886354
2296,1320,137,1225.656,0.0,0.0,0.0,1763886354
2297,1160,124,1225.152,0.0,0.0,0.0,1763886354
2298,604,81,1225.02,0.0,0.0,0.0,1763886355
2299,1248,133,1225.6,0.0,0.0,0.0,1763886355
2300,2224,182,1226.172,0.0,0.0,0.0,1763886355
2301,1468,150,1226.924,0.0,0.0,0.0,1763886356
2302,768,101,1226.796,0.0,0.0,0.0,1763886356
2303,904,114,1226.572,0.0,0.0,0.0,1763886357
2304,732,93,1224.524,0.0,0.0,0.0,1763886357
2305,536,73,1224.664,0.0,0.0,0.0,1763886357
2306,1032,123,1224.5,0.0,0.0,0.0,1763886357
2307,1100,117,1224.836,0.0,0.0,0.0,1763886358
2308,2308,196,1225.9,0.0,0.0,0.0,1763886358
2309,592,83,1225.68,0.0,0.0,0.0,1763886358
2310,1220,132,1226.212,0.0,0.0,0.0,1763886359
2311,1336,139,1226.1,0.0,0.0,0.0,1763886360
2312,952,117,1224.768,0.0,0.0,0.0,1763886361
2313,1480,155,1225.84,0.0,0.0,0.0,1763886361
2314,3136,264,1228.216,0.0,0.0,0.0,1763886362
2315,2636,220,1228.228,0.0,0.0,0.0,1763886363
2316,1620,172,1227.64,0.0,0.0,0.0,1763886363
2317,2536,220,1228.752,0.0,0.0,0.0,1763886364
2318,1432,147,1228.988,0.0,0.0,0.0,1763886364
2319,2440,207,1230.42,0.0,0.0,0.0,1763886365
2320,720,95,1230.912,0.0,0.0,0.0,1763886365
2321,640,83,1230.3,0.0,0.0,0.0,1763886365
2322,684,89,1230.608,0.0,0.0,0.0,1763886365
2323,732,99,1230.128,0.0,0.0,0.0,1763886366
2324,984,119,1229.632,0.0,0.0,0.0,1763886367
2325,640,87,1229.252,0.0,0.0,0.0,1763886367
2326,900,117,1228.628,0.0,0.0,0.0,1763886368
2327,2092,175,1228.728,0.0,0.0,0.0,1763886368
2328,1424,147,1228.112,0.0,0.0,0.0,1763886369
2329,808,104,1227.184,0.0,0.0,0.0,1763886369
2330,1856,191,1225.728,0.0,0.0,0.0,1763886369
2331,652,89,1224.904,0.0,0.0,0.0,1763886370
2332,992,107,1222.636,0.0,0.0,0.0,1763886370
2333,1132,121,1223.188,0.0,0.0,0.0,1763886370
2334,1500,155,1223.54,0.0,0.0,0.0,1763886371
2335,748,100,1222.804,0.0,0.0,0.0,1763886371
2336,748,100,1222.08,0.0,0.0,0.0,1763886371
2337,1324,140,1222.256,0.0,0.0,0.0,1763886372
2338,244,49,1219.272,0.0,0.0,0.0,1763886372
2339,1636,167,1219.36,0.0,0.0,0.0,1763886372
2340,1088,115,1219.912,0.0,0.0,0.0,1763886373
2341,3660,299,1223.008,0.0,0.0,0.0,1763886375
2342,1272,139,1223.536,0.0,0.0,0.0,1763886375
2343,1312,134,1224.428,0.0,0.0,0.0,1763886375
2344,748,99,1223.68,0.0,0.0,0.0,1763886376
2345,2120,178,1222.804,0.0,0.0,0.0,1763886376
2346,1144,123,1222.688,0.0,0.0,0.0,1763886376
2347,1192,135,1222.984,0.0,0.0,0.0,1763886377
2348,3188,265,1225.652,0.0,0.0,0.0,1763886378
2349,1324,139,1226.144,0.0,0.0,0.0,1763886378
2350,1112,117,1226.148,0.0,0.0,0.0,1763886378
2351,312,51,1221.708,0.0,0.0,0.0,1763886379
2352,696,93,1220.232,0.0,0.0,0.0,1763886379
2353,432,69,1220.24,0.0,0.0,0.0,1763886379
2354,1584,158,1220.056,0.0,0.0,0.0,1763886379
2355,1536,159,1220.272,0.0,0.0,0.0,1763886381
2356,2780,226,1222.284,0.0,0.0,0.0,1763886382
2357,240,48,1222.0,0.0,0.0,0.0,1763886382
2358,712,85,1221.208,0.0,0.0,0.0,1763886382
2359,520,74,1220.456,0.0,0.0,0.0,1763886382
2360,400,66,1220.144,0.0,0.0,0.0,1763886382
2361,1204,132,1220.6,0.0,0.0,0.0,1763886383
2362,1448,150,1221.76,0.0,0.0,0.0,1763886383
2363,1472,156,1221.796,0.0,0.0,0.0,1763886384
2364,1388,144,1221.572,0.0,0.0,0.0,1763886384
2365,880,106,1220.98,0.0,0.0,0.0,1763886384
2366,1248,133,1221.832,0.0,0.0,0.0,1763886385
2367,732,96,1221.52,0.0,0.0,0.0,1763886385
2368,748,99,1220.852,0.0,0.0,0.0,1763886385
2369,1304,135,1220.856,0.0,0.0,0.0,1763886386
2370,1016,124,1220.62,0.0,0.0,0.0,1763886386
2371,1120,120,1220.308,0.0,0.0,0.0,1763886386
2372,1448,148,1220.748,0.0,0.0,0.0,1763886388
2373,2604,216,1221.552,0.0,0.0,0.0,1763886388
2374,636,89,1220.868,0.0,0.0,0.0,1763886389
2375,1056,114,1221.048,0.0,0.0,0.0,1763886389
2376,1480,151,1221.372,0.0,0.0,0.0,1763886390
2377,1276,140,1221.56,0.0,0.0,0.0,1763886390
2378,1028,122,1221.084,0.0,0.0,0.0,1763886390
2379,1560,163,1222.004,0.0,0.0,0.0,1763886391
2380,1564,164,1223.3,0.0,0.0,0.0,1763886391
2381,1332,135,1224.024,0.0,0.0,0.0,1763886392
2382,844,108,1224.076,0.0,0.0,0.0,1763886392
2383,2908,234,1225.752,0.0,0.0,0.0,1763886393
2384,780,101,1224.84,0.0,0.0,0.0,1763886393
2385,656,87,1224.388,0.0,0.0,0.0,1763886393
2386,660,84,1222.856,0.0,0.0,0.0,1763886393
2387,712,95,1222.92,0.0,0.0,0.0,1763886394
2388,1436,148,1223.144,0.0,0.0,0.0,1763886395
2389,1472,152,1223.792,0.0,0.0,0.0,1763886396
2390,1068,111,1223.672,0.0,0.0,0.0,1763886396
2391,620,86,1223.724,0.0,0.0,0.0,1763886396
2392,592,82,1222.752,0.0,0.0,0.0,1763886396
2393,668,92,1222.84,0.0,0.0,0.0,1763886397
2394,764,103,1222.48,0.0,0.0,0.0,1763886397
2395,1592,171,1222.932,0.0,0.0,0.0,1763886397
2396,692,91,1222.604,0.0,0.0,0.0,1763886398
2397,868,92,1222.064,0.0,0.0,0.0,1763886398
2398,796,102,1221.996,0.0,0.0,0.0,1763886398
2399,1364,142,1220.316,0.0,0.0,0.0,1763886399
2400,692,92,1217.912,0.0,0.0,0.0,1763886399
2401,656,87,1217.068,0.0,0.0,0.0,1763886399
2402,1416,147,1216.996,0.0,0.0,0.0,1763886400
2403,1736,174,1217.964,0.0,0.0,0.0,1763886400
2404,1612,168,1217.756,0.0,0.0,0.0,1763886401
2405,2232,194,1219.408,0.0,0.0,0.0,1763886402
2406,1148,124,1219.48,0.0,0.0,0.0,1763886402
2407,1472,153,1219.804,0.0,0.0,0.0,1763886403
2408,844,108,1219.528,0.0,0.0,0.0,1763886403
2409,2200,185,1220.984,0.0,0.0,0.0,1763886404
2410,344,61,1220.636,0.0,0.0,0.0,1763886404
2411,1312,136,1221.168,0.0,0.0,0.0,1763886404
2412,1460,154,1221.504,0.0,0.0,0.0,1763886405
2413,644,83,1220.46,0.0,0.0,0.0,1763886405
2414,728,95,1219.728,0.0,0.0,0.0,1763886405
2415,1320,136,1220.732,0.0,0.0,0.0,1763886406
2416,1228,133,1220.484,0.0,0.0,0.0,1763886406
2417,760,99,1219.996,0.0,0.0,0.0,1763886406
2418,620,85,1219.772,0.0,0.0,0.0,1763886407
2419,1432,148,1219.784,0.0,0.0,0.0,1763886407
2420,1500,159,1217.932,0.0,0.0,0.0,1763886407
2421,1140,123,1217.964,0.0,0.0,0.0,1763886409
2422,724,95,1217.06,0.0,0.0,0.0,1763886409
2423,1232,132,1215.9,0.0,0.0,0.0,1763886409
2424,384,66,1214.692,0.0,0.0,0.0,1763886410
2425,1224,131,1215.292,0.0,0.0,0.0,1763886410
2426,2024,185,1215.856,0.0,0.0,0.0,1763886411
2427,1100,117,1215.52,0.0,0.0,0.0,1763886411
2428,760,102,1215.644,0.0,0.0,0.0,1763886411
2429,1520,158,1216.44,0.0,0.0,0.0,1763886412
2430,1336,137,1216.52,0.0,0.0,0.0,1763886412
2431,1292,143,1217.064,0.0,0.0,0.0,1763886413
2432,724,96,1216.368,0.0,0.0,0.0,1763886413
2433,1504,160,1216.556,0.0,0.0,0.0,1763886413
2434,1540,165,1217.784,0.0,0.0,0.0,1763886414
2435,2320,192,1217.616,0.0,0.0,0.0,1763886414
2436,1612,164,1218.508,0.0,0.0,0.0,1763886416
2437,1340,140,1218.492,0.0,0.0,0.0,1763886416
2438,1584,160,1218.456,0.0,0.0,0.0,1763886417
2439,1460,150,1219.516,0.0,0.0,0.0,1763886417
2440,1352,140,1218.84,0.0,0.0,0.0,1763886418
2441,1144,121,1218.548,0.0,0.0,0.0,1763886418
2442,496,71,1217.692,0.0,0.0,0.0,1763886418
2443,1432,148,1217.608,0.0,0.0,0.0,1763886418
2444,2752,236,1219.736,0.0,0.0,0.0,1763886419
2445,680,89,1219.028,0.0,0.0,0.0,1763886419
2446,2404,204,1220.368,0.0,0.0,0.0,1763886420
2447,652,86,1220.332,0.0,0.0,0.0,1763886420
2448,2504,215,1221.808,0.0,0.0,0.0,1763886421
2449,856,110,1221.472,0.0,0.0,0.0,1763886421
2450,720,95,1220.972,0.0,0.0,0.0,1763886423
2451,628,87,1220.92,0.0,0.0,0.0,1763886423
2452,636,82,1220.72,0.0,0.0,0.0,1763886423
2453,2668,228,1222.112,0.0,0.0,0.0,1763886424
2454,1148,124,1222.66,0.0,0.0,0.0,1763886424
2455,1156,123,1222.096,0.0,0.0,0.0,1763886424
2456,1292,140,1222.068,0.0,0.0,0.0,1763886425
2457,1548,156,1223.328,0.0,0.0,0.0,1763886425
2458,1384,141,1224.088,0.0,0.0,0.0,1763886426
2459,2416,205,1225.816,0.0,0.0,0.0,1763886426
2460,324,60,1224.868,0.0,0.0,0.0,1763886426
2461,1488,151,1225.18,0.0,0.0,0.0,1763886427
2462,884,106,1225.508,0.0,0.0,0.0,1763886427
2463,2116,181,1226.852,0.0,0.0,0.0,1763886428
2464,644,85,1225.296,0.0,0.0,0.0,1763886428
2465,2408,210,1226.484,0.0,0.0,0.0,1763886430
2466,1248,128,1226.688,0.0,0.0,0.0,1763886430
2467,2476,214,1227.732,0.0,0.0,0.0,1763886431
2468,440,63,1227.384,0.0,0.0,0.0,1763886431
2469,2224,187,1228.916,0.0,0.0,0.0,1763886431
2470,768,98,1226.776,0.0,0.0,0.0,1763886432
2471,1492,154,1226.772,0.0,0.0,0.0,1763886432
2472,1368,143,1227.376,0.0,0.0,0.0,1763886432
2473,1004,109,1227.82,0.0,0.0,0.0,1763886433
2474,1512,157,1228.592,0.0,0.0,0.0,1763886433
2475,684,90,1228.26,0.0,0.0,0.0,1763886433
2476,824,97,1227.76,0.0,0.0,0.0,1763886434
2477,1644,167,1227.956,0.0,0.0,0.0,1763886434
2478,1604,169,1228.196,0.0,0.0,0.0,1763886435
2479,1272,129,1228.372,0.0,0.0,0.0,1763886435
2480,628,87,1228.348,0.0,0.0,0.0,1763886435
2481,2180,186,1229.308,0.0,0.0,0.0,1763886437
2482,1616,163,1229.968,0.0,0.0,0.0,1763886437
2483,728,98,1229.036,0.0,0.0,0.0,1763886438
2484,436,72,1227.616,0.0,0.0,0.0,1763886438
2485,624,85,1227.908,0.0,0.0,0.0,1763886438
2486,744,99,1228.14,0.0,0.0,0.0,1763886438
2487,1400,144,1228.168,0.0,0.0,0.0,1763886439
2488,1260,142,1228.496,0.0,0.0,0.0,1763886439
2489,1448,150,1228.976,0.0,0.0,0.0,1763886440
2490,1324,137,1229.712,0.0,0.0,0.0,1763886440
2491,868,104,1229.512,0.0,0.0,0.0,1763886440
2492,1272,129,1229.768,0.0,0.0,0.0,1763886441
2493,492,70,1229.72,0.0,0.0,0.0,1763886441
2494,1556,157,1230.624,0.0,0.0,0.0,1763886441
2495,3784,307,1233.244,0.0,0.0,0.0,1763886442
2496,2496,206,1235.18,0.0,0.0,0.0,1763886444
2497,1128,121,1235.052,0.0,0.0,0.0,1763886444
2498,832,109,1232.912,0.0,0.0,0.0,1763886445
2499,1400,143,1233.264,0.0,0.0,0.0,1763886445
2500,792,100,1233.592,0.0,0.0,0.0,1763886445
2501,844,102,1233.948,0.0,0.0,0.0,1763886446
2502,1388,146,1234.872,0.0,0.0,0.0,1763886446
2503,1332,136,1235.216,0.0,0.0,0.0,1763886446
2504,1644,167,1235.536,0.0,0.0,0.0,1763886447
2505,748,97,1233.824,0.0,0.0,0.0,1763886447
2506,1388,142,1234.092,0.0,0.0,0.0,1763886448
2507,1416,154,1234.956,0.0,0.0,0.0,1763886448
2508,1284,131,1235.22,0.0,0.0,0.0,1763886448
2509,1216,132,1234.872,0.0,0.0,0.0,1763886449
2510,1116,131,1234.56,0.0,0.0,0.0,1763886449
2511,1420,149,1234.768,0.0,0.0,0.0,1763886451
2512,1352,140,1234.632,0.0,0.0,0.0,1763886451
2513,640,86,1233.836,0.0,0.0,0.0,1763886451
2514,1428,151,1233.976,0.0,0.0,0.0,1763886452
2515,2312,192,1235.788,0.0,0.0,0.0,1763886452
2516,680,92,1235.928,0.0,0.0,0.0,1763886452
2517,960,114,1235.456,0.0,0.0,0.0,1763886453
2518,1468,153,1235.896,0.0,0.0,0.0,1763886453
2519,348,62,1235.004,0.0,0.0,0.0,1763886453
2520,1204,130,1236.032,0.0,0.0,0.0,1763886454
2521,2808,224,1237.452,0.0,0.0,0.0,1763886454
2522,636,89,1235.632,0.0,0.0,0.0,1763886455
2523,744,100,1234.396,0.0,0.0,0.0,1763886455
2524,1116,118,1234.96,0.0,0.0,0.0,1763886455
2525,744,98,1234.476,0.0,0.0,0.0,1763886456
2526,1432,150,1233.78,0.0,0.0,0.0,1763886456
2527,1232,134,1233.892,0.0,0.0,0.0,1763886457
2528,1320,145,1234.084,0.0,0.0,0.0,1763886458
2529,752,101,1233.516,0.0,0.0,0.0,1763886458
2530,1468,154,1233.652,0.0,0.0,0.0,1763886459
2531,1764,167,1233.144,0.0,0.0,0.0,1763886459
2532,1484,152,1233.092,0.0,0.0,0.0,1763886459
2533,736,97,1232.504,0.0,0.0,0.0,1763886460
2534,824,105,1231.812,0.0,0.0,0.0,1763886460
2535,692,92,1229.9,0.0,0.0,0.0,1763886460
2536,1116,119,1228.796,0.0,0.0,0.0,1763886461
2537,2196,208,1229.944,0.0,0.0,0.0,1763886461
2538,816,108,1230.284,0.0,0.0,0.0,1763886462
2539,1240,133,1230.74,0.0,0.0,0.0,1763886462
2540,1460,144,1231.492,0.0,0.0,0.0,1763886462
2541,928,113,1231.636,0.0,0.0,0.0,1763886463
2542,1424,146,1232.036,0.0,0.0,0.0,1763886464
2543,1516,153,1231.248,0.0,0.0,0.0,1763886465
2544,1700,170,1232.528,0.0,0.0,0.0,1763886465
2545,1480,154,1232.304,0.0,0.0,0.0,1763886466
2546,1412,145,1232.272,0.0,0.0,0.0,1763886466
2547,1328,139,1232.2,0.0,0.0,0.0,1763886466
2548,296,54,1231.88,0.0,0.0,0.0,1763886466
2549,2732,223,1232.604,0.0,0.0,0.0,1763886467
2550,1496,159,1232.62,0.0,0.0,0.0,1763886468
2551,1268,129,1232.52,0.0,0.0,0.0,1763886468
2552,1372,143,1232.756,0.0,0.0,0.0,1763886468
2553,648,91,1232.744,0.0,0.0,0.0,1763886469
2554,768,94,1232.08,0.0,0.0,0.0,1763886469
2555,1464,155,1232.776,0.0,0.0,0.0,1763886469
2556,664,89,1231.6,0.0,0.0,0.0,1763886470
2557,2228,190,1232.504,0.0,0.0,0.0,1763886471
2558,1472,150,1232.628,0.0,0.0,0.0,1763886472
2559,1376,145,1232.104,0.0,0.0,0.0,1763886472
2560,304,56,1231.672,0.0,0.0,0.0,1763886472
2561,1596,161,1231.904,0.0,0.0,0.0,1763886473
2562,548,72,1231.052,0.0,0.0,0.0,1763886473
2563,576,79,1230.34,0.0,0.0,0.0,1763886473
2564,1168,128,1230.032,0.0,0.0,0.0,1763886473
2565,1048,112,1230.596,0.0,0.0,0.0,1763886474
2566,956,113,1230.956,0.0,0.0,0.0,1763886474
2567,2048,192,1232.216,0.0,0.0,0.0,1763886475
2568,1164,128,1232.284,0.0,0.0,0.0,1763886475
2569,564,79,1232.2,0.0,0.0,0.0,1763886475
2570,652,92,1231.484,0.0,0.0,0.0,1763886476
2571,1428,154,1232.264,0.0,0.0,0.0,1763886476
2572,584,78,1231.788,0.0,0.0,0.0,1763886476
2573,928,114,1231.316,0.0,0.0,0.0,1763886477
2574,1372,143,1229.956,0.0,0.0,0.0,1763886478
2575,2568,211,1231.284,0.0,0.0,0.0,1763886479
2576,1552,162,1231.384,0.0,0.0,0.0,1763886479
2577,1536,157,1231.48,0.0,0.0,0.0,1763886479
2578,1172,125,1232.356,0.0,0.0,0.0,1763886480
2579,1356,140,1233.172,0.0,0.0,0.0,1763886480
2580,1380,140,1233.82,0.0,0.0,0.0,1763886481
2581,1196,132,1234.14,0.0,0.0,0.0,1763886481
2582,1268,129,1234.16,0.0,0.0,0.0,1763886481
2583,804,103,1234.068,0.0,0.0,0.0,1763886482
2584,1548,150,1234.296,0.0,0.0,0.0,1763886482
2585,1504,160,1233.604,0.0,0.0,0.0,1763886483
2586,964,115,1232.412,0.0,0.0,0.0,1763886483
2587,1088,117,1231.976,0.0,0.0,0.0,1763886483
2588,1428,151,1232.9,0.0,0.0,0.0,1763886484
2589,1336,139,1232.148,0.0,0.0,0.0,1763886485
2590,496,71,1231.584,0.0,0.0,0.0,1763886485
2591,2268,186,1233.5,0.0,0.0,0.0,1763886486
2592,908,109,1233.608,0.0,0.0,0.0,1763886486
2593,1140,128,1231.932,0.0,0.0,0.0,1763886487
2594,2460,211,1233.204,0.0,0.0,0.0,1763886487
2595,1196,132,1233.444,0.0,0.0,0.0,1763886488
2596,2320,200,1234.356,0.0,0.0,0.0,1763886488
2597,1384,143,1234.404,0.0,0.0,0.0,1763886489
2598,608,83,1234.168,0.0,0.0,0.0,1763886489
2599,1236,123,1233.476,0.0,0.0,0.0,1763886489
2600,2240,196,1234.908,0.0,0.0,0.0,1763886490
2601,1828,189,1235.872,0.0,0.0,0.0,1763886490
2602,416,61,1234.696,0.0,0.0,0.0,1763886490
2603,2916,238,1236.652,0.0,0.0,0.0,1763886492
2604,1328,137,1236.98,0.0,0.0,0.0,1763886493
2605,2400,208,1237.36,0.0,0.0,0.0,1763886493
2606,2036,190,1237.136,0.0,0.0,0.0,1763886494
2607,1320,139,1237.708,0.0,0.0,0.0,1763886494
2608,568,78,1236.828,0.0,0.0,0.0,1763886494
2609,824,106,1236.856,0.0,0.0,0.0,1763886495
2610,1104,115,1237.208,0.0,0.0,0.0,1763886495
2611,784,98,1235.544,0.0,0.0,0.0,1763886495
2612,1060,113,1235.608,0.0,0.0,0.0,1763886496
2613,1320,135,1236.048,0.0,0.0,0.0,1763886496
2614,1648,175,1235.284,0.0,0.0,0.0,1763886497
2615,1732,174,1236.156,0.0,0.0,0.0,1763886497
2616,396,65,1235.504,0.0,0.0,0.0,1763886497
2617,1304,133,1235.304,0.0,0.0,0.0,1763886498
2618,472,67,1235.016,0.0,0.0,0.0,1763886499
2619,2544,223,1236.436,0.0,0.0,0.0,1763886500
2620,584,81,1235.132,0.0,0.0,0.0,1763886500
2621,808,106,1235.244,0.0,0.0,0.0,1763886500
2622,1784,182,1235.588,0.0,0.0,0.0,1763886501
2623,1576,165,1235.468,0.0,0.0,0.0,1763886501
2624,2936,247,1237.256,0.0,0.0,0.0,1763886502
2625,1576,165,1237.668,0.0,0.0,0.0,1763886502
2626,1672,165,1236.428,0.0,0.0,0.0,1763886503
2627,1396,145,1236.788,0.0,0.0,0.0,1763886503
2628,1320,139,1237.736,0.0,0.0,0.0,1763886503
2629,1496,158,1238.22,0.0,0.0,0.0,1763886504
2630,1892,182,1238.488,0.0,0.0,0.0,1763886504
2631,2372,196,1239.884,0.0,0.0,0.0,1763886506
2632,1752,178,1240.184,0.0,0.0,0.0,1763886507
2633,632,88,1239.48,0.0,0.0,0.0,1763886507
2634,1452,152,1239.632,0.0,0.0,0.0,1763886507
2635,732,90,1238.536,0.0,0.0,0.0,1763886508
2636,1504,161,1238.104,0.0,0.0,0.0,1763886508
2637,1504,154,1237.86,0.0,0.0,0.0,1763886508
2638,1512,146,1238.88,0.0,0.0,0.0,1763886509
2639,1488,151,1239.624,0.0,0.0,0.0,1763886509
2640,1768,182,1240.26,0.0,0.0,0.0,1763886510
2641,1052,124,1240.612,0.0,0.0,0.0,1763886510
2642,992,104,1241.124,0.0,0.0,0.0,1763886510
2643,932,98,1241.556,0.0,0.0,0.0,1763886511
2644,1512,155,1242.1,0.0,0.0,0.0,1763886511
2645,2852,231,1244.204,0.0,0.0,0.0,1763886513
2646,1092,115,1244.608,0.0,0.0,0.0,1763886513
2647,552,73,1244.636,0.0,0.0,0.0,1763886513
2648,1292,131,1244.484,0.0,0.0,0.0,1763886514
2649,1332,134,1245.176,0.0,0.0,0.0,1763886514
2650,524,74,1244.44,0.0,0.0,0.0,1763886514
2651,944,113,1244.616,0.0,0.0,0.0,1763886515
2652,2428,208,1246.14,0.0,0.0,0.0,1763886515
2653,992,118,1246.488,0.0,0.0,0.0,1763886516
2654,1360,145,1246.956,0.0,0.0,0.0,1763886516
2655,1248,134,1246.86,0.0,0.0,0.0,1763886516
2656,596,79,1246.22,0.0,0.0,0.0,1763886517
2657,684,91,1244.7,0.0,0.0,0.0,1763886517
2658,1052,114,1245.056,0.0,0.0,0.0,1763886517
2659,1140,122,1243.996,0.0,0.0,0.0,1763886518
2660,1296,137,1244.096,0.0,0.0,0.0,1763886518
2661,2260,189,1245.156,0.0,0.0,0.0,1763886520
2662,2116,176,1246.632,0.0,0.0,0.0,1763886520
2663,676,88,1246.648,0.0,0.0,0.0,1763886520
2664,1616,164,1246.632,0.0,0.0,0.0,1763886521
2665,1272,134,1246.64,0.0,0.0,0.0,1763886521
2666,2016,186,1247.24,0.0,0.0,0.0,1763886522
2667,1388,142,1247.232,0.0,0.0,0.0,1763886522
2668,1436,149,1247.132,0.0,0.0,0.0,1763886523
2669,1392,143,1247.796,0.0,0.0,0.0,1763886523
2670,276,52,1246.644,0.0,0.0,0.0,1763886523
2671,1956,196,1247.228,0.0,0.0,0.0,1763886524
2672,1376,144,1247.02,0.0,0.0,0.0,1763886524
2673,1188,122,1247.248,0.0,0.0,0.0,1763886524
2674,1356,141,1247.048,0.0,0.0,0.0,1763886525
2675,3012,253,1248.844,0.0,0.0,0.0,1763886527
2676,1040,125,1248.988,0.0,0.0,0.0,1763886527
2677,908,116,1249.168,0.0,0.0,0.0,1763886527
2678,1472,156,1250.224,0.0,0.0,0.0,1763886528
2679,764,103,1249.84,0.0,0.0,0.0,1763886528
2680,2804,238,1251.2,0.0,0.0,0.0,1763886529
2681,720,97,1251.192,0.0,0.0,0.0,1763886529
